LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	CustomerCode	PO_Number	Warehouse	OrderNumber
201106270810	06/27/2011	06/27/2011	6830	 22126-1-01	0000571352	5.5	1	33.3	12056987	8   	0		3	0		1	0
201106270811	06/27/2011	06/27/2011	4283	  1444-1-01	7507144711	8.73	1	70.4	12056988	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4284	  1444-1-01	7507144802	8.73	1	67.8	12056989	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4285	  1444-1-01	7507145007	8.73	1	69	12056990	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4286	  1444-1-01	7607141905	8.73	1	70.4	12056991	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4287	  1444-1-01	7607142047	8.73	1	73.1	12056992	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4288	  1444-1-01	7607142054	8.73	1	67.5	12056993	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4289	  1444-1-01	7607142245	8.73	1	69.4	12056994	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4290	  1444-1-01	7607142343	8.73	1	77.1	12056995	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4291	  1444-1-01	7607143041	8.73	1	80.2	12056996	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4292	  1444-1-01	7607143254	8.73	1	72.2	12056997	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4293	  1444-1-01	7607143324	8.73	1	65.8	12056998	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	4294	  1444-1-01	7607144000	8.73	1	68.1	12056999	3901	14126	00004690        	1	0	     72224	1	0
201106270811	06/27/2011	06/27/2011	892	 34162-1-01	0026069138	7.5	1	1.96	12057000	1   	0		3	0		1	0
201106270814	06/27/2011	06/27/2011	893	 34162-1-01	0026069138	7.5	-1	-1.96	12057001	1   	0		4	0		1	0
201106270815	06/27/2011	06/27/2011	894	 34162-1-01	0026069139	7.5	1	0.8	12057002	1   	0		3	0		1	0
201106270815	06/27/2011	06/27/2011	895	 34587-1-01	0026069137	4.8422	-1	-2.2	12057003	1   	0		4	0		1	0
201106270815	06/27/2011	06/27/2011	896	 34587-1-01	0026069140	4.8422	1	1.06	12057004	1   	0		3	0		1	0
201106270815	06/27/2011	06/27/2011	6831	 66387-1-01	0000571353	1.87	1	14.1	12057005	8   	0		3	0		1	0
201106270816	06/27/2011	06/27/2011	897	 34587-1-01	0026069136	4.8422	-1	-2.16	12057006	1   	0		4	0		1	0
201106270816	06/27/2011	06/27/2011	898	 34587-1-01	0026069141	4.8422	1	1	12057007	1   	0		3	0		1	0
201106270816	06/27/2011	06/27/2011	899	 39312-1-01	0026069142	10.45	1	3.02	12057008	1   	0		3	0		1	0
201106270817	06/27/2011	06/27/2011	6832	 42256-1-01	0000571354	3.16	1	13.7	12057009	8   	0		3	0		1	0
201106270818	06/27/2011	06/27/2011	900	 38512-1-01	0026069143	7.5	1	0.9	12057010	1   	0		3	0		1	0
201106270818	06/27/2011	06/27/2011	901	 34184-1-01	0026069144	7.5	1	1.8	12057011	1   	0		3	0		1	0
201106270818	06/27/2011	06/27/2011	6833	 44205-1-01	0000571355	6.95	1	18.9	12057012	8   	0		3	0		1	0
201106270818	06/27/2011	06/27/2011	4295	  2009-1-01	7407144243	7.81	1	73.7	12057013	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4296	  2009-1-01	7407144307	7.81	1	86.7	12057014	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4297	  2009-1-01	7407144539	7.81	1	73.7	12057015	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4298	  2009-1-01	7407144614	7.81	1	73.1	12057016	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4299	  2009-1-01	7407144933	7.81	1	75.5	12057017	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4300	  2009-1-01	7407144945	7.81	1	68.5	12057018	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4301	  2009-1-01	7407145020	7.81	1	80.4	12057019	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4302	  2009-1-01	7407145307	7.81	1	73	12057020	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4303	  2009-1-01	7407152156	7.81	1	67.6	12057021	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4304	  2009-1-01	7407153544	7.81	1	74.4	12057022	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4305	  2009-1-01	7407153546	7.81	1	76.8	12057023	3901	14126	00004689        	1	0	     72224	1	0
201106270818	06/27/2011	06/27/2011	4306	  2009-1-01	7607143130	7.81	1	74.8	12057024	3901	14126	00004689        	1	0	     72224	1	0
201106270819	06/27/2011	06/27/2011	4307	  2009-1-01	7607143154	7.81	1	84.1	12057025	3901	14126	00004689        	1	0	     72224	1	0
201106270819	06/27/2011	06/27/2011	4308	  2009-1-01	7607143917	7.81	1	74.4	12057026	3901	14126	00004689        	1	0	     72224	1	0
201106270819	06/27/2011	06/27/2011	4309	  2009-1-01	7607150049	7.81	1	74.1	12057027	3901	14126	00004689        	1	0	     72224	1	0
201106270819	06/27/2011	06/27/2011	902	 34540-1-01	0026069145	5.6235	1	2.12	12057028	1   	0		3	0		1	0
201106270819	06/27/2011	06/27/2011	6139	  1630-1-01	6670250294	10.45	1	64.5	12057029	8301	11750	00004688        	1	0	     72285	1	0
201106270819	06/27/2011	06/27/2011	6140	  1630-1-01	6670250351	10.45	1	68.3	12057030	8301	11750	00004688        	1	0	     72285	1	0
201106270819	06/27/2011	06/27/2011	6141	  1630-1-01	6670258059	10.45	1	74.4	12057031	8301	11750	00004688        	1	0	     72285	1	0
201106270819	06/27/2011	06/27/2011	6142	  1630-1-01	6675601968	10.45	1	69.3	12057032	8301	11750	00004688        	1	0	     72285	1	0
201106270820	06/27/2011	06/27/2011	903	 34548-1-01	0026069146	5.6235	1	1.06	12057033	1   	0		3	0		1	0
201106270822	06/27/2011	06/27/2011	4310	  1752-1-01	7407142929	8.3	1	71.3	12057034	3901	14126	00004687        	1	0	     72224	1	0
201106270822	06/27/2011	06/27/2011	4311	  1752-1-01	7407142936	8.3	1	76.3	12057035	3901	14126	00004687        	1	0	     72224	1	0
