LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103280604	03/28/2011	03/28/2011	3767	  1368-1-01	21559450  	9.15	1	64.4	11853863	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3768	  1368-1-01	21559486  	9.15	1	63.6	11853864	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3769	  1368-1-01	21559490  	9.15	1	75.2	11853865	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3770	  1368-1-01	21559520  	9.15	1	66.4	11853866	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3771	  1368-1-01	21559526  	9.15	1	71.2	11853867	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3772	  1368-1-01	21559528  	9.15	1	66.5	11853868	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3773	  1368-1-01	21559538  	9.15	1	69.6	11853869	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3774	  1368-1-01	21559542  	9.15	1	72.1	11853870	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3775	  1368-1-01	21559547  	9.15	1	70.1	11853871	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3776	  1368-1-01	21559555  	9.15	1	68.5	11853872	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3777	  1368-1-01	21559580  	9.15	1	67.6	11853873	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3778	  1368-1-01	21574403  	9.15	1	65.8	11853874	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3779	  1368-1-01	21574408  	9.15	1	62.3	11853875	8301	13430	00003553        	1
201103280604	03/28/2011	03/28/2011	3780	  1368-1-01	21574479  	9.15	1	72.6	11853876	8301	13430	00003553        	1
201103280605	03/28/2011	03/28/2011	3781	  1368-1-01	21559371  	9.15	1	71.3	11853877	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3782	  1368-1-01	21559420  	9.15	1	63.6	11853878	8301	13430	00003552        	1
